fecha,id_respuesta,canal,producto,satisfaccion,comentario,tienda,agente
2025-11-20,4275,tienda,  Smartphone S10  ,8,Muy útil la explicación del técnico,Murcia,Lucia
2025-11-14,1734,telefono,Aspiradora V8,100,Buen rendimiento,,Antonio
2025-12-12,1898,web,Smartphone S10,No contesta,Muy útil la explicación del técnico,,Antonio
2025-12-14,1018,tienda,Lavadora L2,9,"  Todo bien, entrega rápida  ",Murcia,Miguel
2025-11-27,2869,tienda,Portátil X1,3,,,Laura
2025-12-09,15,web,Televisor Z3,6,Muy buena atención,,Antonio
2025-11-14,4120,tienda,Aspiradora V8,2,Muy útil la explicación del técnico,Murcia,Miguel
2025-12-25,4670,tienda,  Smartphone S10  ,No sabe/No contesta,La entrega se retrasó,Murcia,Laura
2025-11-21,1216,tienda,  Aspiradora V8  ,7,"Todo bien, entrega rápida",,Laura
2025-11-24,4807,tienda,Auriculares H7,7,Muy buena atención,Lorca,Carmen
2025-12-21,3784,web,Smartphone S10,4,Buen rendimiento,,Miguel
2025-12-08,3241,tienda,Lavadora L2,3,Amable la atención,Lorca,Lucia
2025-11-10,2131,web,Lavadora L2,9,El sonido se corta a veces,,Laura
2025-11-21,4716,web,Smartphone S10,6,,,Lucia
2025-12-21,2770,web,Smartphone S10,-1,La entrega se retrasó,,Laura
2025-11-19,4377,web,  Auriculares H7  ,10,  El sonido se corta a veces  ,,Antonio
2025-12-21,3989,web,Portátil X1,5,Amable la atención,,Miguel
2025-11-19,3656,web,Smartphone S10,7,El sonido se corta a veces,,Carmen
2025-12-19,287,web,Auriculares H7,3,Amable la atención,,Antonio
2025-13-01,4133,telefono,Auriculares H7,7,Muy útil la explicación del técnico,Lorca,Miguel
2025-12-26,2313,tienda,Lavadora L2,9,Buen rendimiento,,Laura
2025-12-22,3350,web,Auriculares H7,8,  El sonido se corta a veces  ,,Antonio
2025-11-08,780,telefono,Televisor Z3,8,El sonido se corta a veces,,Miguel
2025-12-06,4776,web,Portátil X1,6,Buen rendimiento,,Lucia
2025-11-02,3072,tienda,Portátil X1,1,,,Antonio
2025-11-04,4865,telefono,Lavadora L2,8,Buen rendimiento,,Lucia
2025-11-09,2053,tienda,Aspiradora V8,8,Muy útil la explicación del técnico,,Lucia
2025-12-20,429,telefono,Auriculares H7,5,Muy buena atención,Murcia,Antonio
2025-12-27,3452,web,Aspiradora V8,No contesta,Amable la atención,,Lucia
2025-12-15,4252,telefono,Lavadora L2,1,,,Antonio
2025-12-11,1468,telefono,Televisor Z3,NA,Muy buena atención,,Lucia
2025-12-21,4340,web,Smartphone S10,3,"Todo bien, entrega rápida",,Lucia
2025-12-23,4909,telefono,  Lavadora L2  ,2,El sonido se corta a veces,,Antonio
2025-11-15,4888,tienda,Smartphone S10,2,  La entrega se retrasó  ,,Laura
2025-00-15,4911,web,Smartphone S10,5,Muy buena atención,,Carmen
2025-11-24,351,web,Aspiradora V8,3,Amable la atención,,Carmen
2025-11-06,4734,telefono,Smartphone S10,5,Podría ser más potente,Lorca,Carmen
2025-12-04,166,tienda,Portátil X1,7,Amable la atención,Murcia,Antonio
2025-11-03,3385,web,  Portátil X1  ,nueve,Podría ser más potente,,Antonio
2025-11-09,661,web,Televisor Z3,7,La entrega se retrasó,,Antonio
2025-11-18,2296,web,Aspiradora V8,1,,,Lucia
2025-12-30,3109,telefono,Smartphone S10,6,Podría ser más potente,,Lucia
2025-11-29,1340,web,Lavadora L2,8,La entrega se retrasó,,Miguel
2025-12-31,2948,telefono,Lavadora L2,6,  Amable la atención  ,,Lucia
2025-11-18,3423,web,Aspiradora V8,9,Buen rendimiento,,Antonio
2025-12-24,2619,web,Auriculares H7,8,Podría ser más potente,,Antonio
2025-12-22,2207,web,Portátil X1,-1,Podría ser más potente,,Laura
2025-12-24,384,telefono,Televisor Z3,8,  El sonido se corta a veces  ,,Lucia
2025-12-16,4049,telefono,Lavadora L2,8,Muy buena atención,,Carmen
2025-12-27,2217,tienda,Lavadora L2,2,La entrega se retrasó,Cartagena,Carmen
2025-11-28,2189,web,Televisor Z3,8,  Muy buena atención  ,,Laura
2025-11-01,466,web,Auriculares H7,nueve,Muy útil la explicación del técnico,,Antonio
2025-11-21,4122,tienda,Portátil X1,1,  Buen rendimiento  ,Lorca,Lucia
2025-11-01,1133,tienda,Portátil X1,6,El sonido se corta a veces,Lorca,Antonio
2025-12-25,300,telefono,Televisor Z3,6,Muy buena atención,,Laura
2025-12-15,4914,tienda,  Portátil X1  ,6,Muy útil la explicación del técnico,Cartagena,Miguel
2025-11-08,2446,web,Smartphone S10,10,Muy buena atención,,Miguel
2025-11-03,1616,telefono,Televisor Z3,7,Amable la atención,,Miguel
2025-11-15,3952,tienda,Auriculares H7,7,Buen rendimiento,,Miguel
2025-12-29,2983,telefono,Portátil X1,ns/nc,"  Todo bien, entrega rápida  ",,Laura
2025-12-02,4091,web,Lavadora L2,6,"Todo bien, entrega rápida",,Carmen
2025-11-01,2318,telefono,Auriculares H7,5,  Muy buena atención  ,,Miguel
2025-11-11,4536,tienda,Lavadora L2,1,,,Carmen
2025-12-23,3431,tienda,Aspiradora V8,8,Podría ser más potente,Cartagena,Antonio
2025-12-15,3082,web,Televisor Z3,9,"Todo bien, entrega rápida",,Carmen
2025-12-20,3295,telefono,  Auriculares H7  ,No Sabe,Podría ser más potente,,Lucia
2025-11-25,1938,telefono,  Aspiradora V8  ,9,Muy útil la explicación del técnico,,Lucia
2025-12-27,4927,telefono,Auriculares H7,1,Amable la atención,,Lucia
2025-12-11,3239,telefono,  Lavadora L2  ,NS/NC,Buen rendimiento (act.),Cartagena,Carmen
2025-12-06,3561,tienda,Auriculares H7,3,Podría ser más potente,Cartagena,Laura
2025-12-02,1049,web,Lavadora L2,7,Amable la atención,,Laura
2025-11-16,4546,telefono,Auriculares H7,11,Buen rendimiento,Lorca,Carmen
2025-12-04,4229,telefono,Auriculares H7,ocho,Muy útil la explicación del técnico,Lorca,Laura
2025/12/40,1529,web,Aspiradora V8,7,  Muy útil la explicación del técnico  ,,Lucia
2025-11-06,53,web,Televisor Z3,4,Muy útil la explicación del técnico,,Miguel
2025-11-02,847,web,Televisor Z3,2,Muy útil la explicación del técnico,,Carmen
2025-11-13,252,tienda,Portátil X1,3,La entrega se retrasó,,Lucia
2025-11-14,3035,telefono,Lavadora L2,7,Muy buena atención,,Antonio
2025-12-18,1028,telefono,Lavadora L2,6,Muy buena atención,Cartagena,Lucia
31-12-2025,1669,tienda,Smartphone S10,10,,,Lucia
2025-12-27,807,telefono,Auriculares H7,5,Podría ser más potente,Lorca,Laura
2025-12-15,1553,tienda,Portátil X1,7,Buen rendimiento,Lorca,Miguel
2025-12-23,32,telefono,Lavadora L2,2,Muy buena atención,,Laura
2025-12-11,716,tienda,Lavadora L2,10,Amable la atención,,Miguel
2025-12-07,2385,web,Televisor Z3,1,Buen rendimiento,,Lucia
2025-11-21,3193,web,Portátil X1,2,  Muy buena atención  ,,Laura
2025-11-23,4874,telefono,Televisor Z3,1,  El sonido se corta a veces  ,,Lucia
2025-12-18,4930,tienda,Portátil X1,10,Muy útil la explicación del técnico,,Miguel
xx,4777,web,  Smartphone S10  ,10,Muy buena atención,,Lucia
2025-11-27,4247,web,Aspiradora V8,10,Muy buena atención,,Laura
2025-12-13,4390,tienda,Televisor Z3,5,Buen rendimiento,Cartagena,Lucia
2025-12-14,3372,tienda,Smartphone S10,ocho,Muy buena atención,Cartagena,Miguel
2025-12-04,1045,tienda,Smartphone S10,1,Amable la atención,,Carmen
2025-11-13,2328,tienda,Smartphone S10,10,Muy buena atención,Cartagena,Antonio
2025-12-06,2021,tienda,Televisor Z3,0,"Todo bien, entrega rápida",,Carmen
2025-12-09,1760,tienda,Smartphone S10,3,"Todo bien, entrega rápida",Cartagena,Miguel
2025-12-12,2145,tienda,Aspiradora V8,5,,,Miguel
2025-11-10,2490,web,Portátil X1,7,Muy útil la explicación del técnico,,Miguel
2025-12-03,2357,telefono,Aspiradora V8,0,El sonido se corta a veces,,Antonio
2025-11-11,3316,telefono,Lavadora L2,diez,Podría ser más potente,Cartagena,Laura
31-12-2025,3091,tienda,Televisor Z3,NA,La entrega se retrasó,,Laura
2025-11-14,4553,telefono,Auriculares H7,5,Podría ser más potente,,Carmen
2025-12-31,3192,tienda,  Aspiradora V8  ,10,La entrega se retrasó,,Lucia
2025-12-22,3672,tienda,Portátil X1,6,La entrega se retrasó,,Antonio
2025-12-16,331,telefono,Auriculares H7,6,El sonido se corta a veces,,Carmen
2025-11-24,3613,web,Televisor Z3,100,La entrega se retrasó,,Carmen
2025-12-28,4618,telefono,Lavadora L2,10,"Todo bien, entrega rápida",Lorca,Carmen
2025-12-25,1639,telefono,Smartphone S10,diez,Amable la atención,,Carmen
2025-12-14,1516,telefono,Televisor Z3,2,El sonido se corta a veces,Lorca,Laura
2025-12-13,862,web,Televisor Z3,No contesta,Muy buena atención,,Miguel
2025-11-25,4602,telefono,Smartphone S10,6,El sonido se corta a veces,,Carmen
2025-11-27,1339,web,Auriculares H7,11,La entrega se retrasó (act.),,Carmen
2025-11-28,1199,telefono,Lavadora L2,3,"Todo bien, entrega rápida",,Lucia
2025-11-26,1112,telefono,Portátil X1,9,  Amable la atención  ,Cartagena,Lucia
2025-12-30,328,telefono,Lavadora L2,4,  Muy buena atención  ,Murcia,Carmen
2025-11-06,3534,tienda,Lavadora L2,3,Muy útil la explicación del técnico,,Carmen
2025-11-06,1089,web,Lavadora L2,nueve,Buen rendimiento,,Antonio
2025-12-27,4104,web,Auriculares H7,6,  El sonido se corta a veces  ,,Carmen
2025-12-10,3152,web,Aspiradora V8,1,Podría ser más potente,,Carmen
2025-11-06,2516,web,Televisor Z3,4,La entrega se retrasó,,Carmen
2025-11-14,4,tienda,Portátil X1,2,Muy útil la explicación del técnico,,Carmen
2025-12-03,2643,web,Televisor Z3,No contesta,Muy útil la explicación del técnico,,Antonio
xx,839,telefono,Lavadora L2,0,Muy buena atención (act.),Lorca,Antonio
2025-12-11,1491,telefono,Portátil X1,3,Muy buena atención,Cartagena,Miguel
2025-12-07,2460,web,Lavadora L2,9,Buen rendimiento,,Carmen
2025-12-14,4756,web,Aspiradora V8,5,Podría ser más potente,,Laura
2025-12-27,550,telefono,Lavadora L2,10,,,Laura
2025-11-30,557,telefono,Portátil X1,4,  Muy útil la explicación del técnico  ,Murcia,Laura
2025-12-15,2203,web,Televisor Z3,diez,Buen rendimiento,,Miguel
2025-11-14,2590,tienda,Auriculares H7,5,Muy buena atención,,Miguel
2025-11-17,1486,telefono,Lavadora L2,8,Muy útil la explicación del técnico,Cartagena,Miguel
2025-12-11,4367,web,Portátil X1,10,Muy útil la explicación del técnico,,Laura
2025-11-28,265,tienda,Portátil X1,4,Podría ser más potente,,Laura
2025-11-23,3500,telefono,Lavadora L2,10,  Amable la atención  ,Murcia,Antonio
2025-12-02,1472,web,Portátil X1,5,Podría ser más potente,,Lucia
2025-11-20,1235,telefono,Portátil X1,10,Amable la atención,,Laura
2025-11-21,1155,web,Lavadora L2,5,Muy buena atención,,Laura
2025-12-05,1402,telefono,Smartphone S10,3,,Cartagena,Lucia
2025-11-13,4461,web,Smartphone S10,ns/nc,Muy buena atención,,Laura
2025/12/40,4539,telefono,Lavadora L2,5,Amable la atención,Murcia,Carmen
2025-12-21,919,telefono,Smartphone S10,2,,Cartagena,Antonio
2025-12-28,4842,tienda,Televisor Z3,7,"Todo bien, entrega rápida",Cartagena,Lucia
2025-11-24,1065,web,Portátil X1,7,Muy útil la explicación del técnico,,Miguel
2025-11-01,2349,tienda,Lavadora L2,9,Amable la atención,Lorca,Laura
2025-12-23,4402,tienda,Aspiradora V8,No contesta,"Todo bien, entrega rápida",Lorca,Lucia
2025-11-09,4040,tienda,Televisor Z3,6,El sonido se corta a veces,Murcia,Lucia
2025-11-24,2602,web,Auriculares H7,1,Amable la atención,,Laura
2025-12-05,1513,tienda,Televisor Z3,8,Muy útil la explicación del técnico,Cartagena,Carmen
2025-12-30,1822,web,Portátil X1,ocho,Muy buena atención,,Miguel
2025-12-25,468,tienda,Lavadora L2,8,Muy buena atención,Cartagena,Miguel
2025-12-29,345,web,Auriculares H7,ocho,,,Lucia
2025-11-16,3154,tienda,Televisor Z3,diez,Amable la atención,,Laura
2025-11-09,3602,tienda,  Lavadora L2  ,10,"Todo bien, entrega rápida (act.)",Lorca,Carmen
2025-11-21,1493,tienda,Portátil X1,4,Buen rendimiento,Murcia,Lucia
2025-11-24,4805,web,Aspiradora V8,7,  Muy buena atención  ,,Miguel
2025-12-08,4994,tienda,Portátil X1,No contesta,"  Todo bien, entrega rápida  ",,Miguel
2025-11-13,1418,telefono,Portátil X1,2,Podría ser más potente,,Carmen
2025-12-20,608,tienda,Televisor Z3,diez,Amable la atención,Murcia,Carmen
2025-11-09,3514,telefono,Portátil X1,8,El sonido se corta a veces,,Antonio
2025-12-15,1449,web,  Aspiradora V8  ,6,,,Miguel
2025-11-17,4087,tienda,Smartphone S10,2,Podría ser más potente,Murcia,Antonio
2025-11-20,4147,web,Smartphone S10,7,"Todo bien, entrega rápida",,Lucia
2025-12-15,1889,web,Auriculares H7,3,"Todo bien, entrega rápida",,Laura
2025-11-14,3984,telefono,Lavadora L2,-1,El sonido se corta a veces,Cartagena,Antonio
2025-12-30,1710,telefono,Smartphone S10,8,Muy útil la explicación del técnico,,Miguel
2025-12-31,3474,telefono,Portátil X1,6,Muy útil la explicación del técnico,,Laura
2025-12-28,3129,tienda,Lavadora L2,7,Muy útil la explicación del técnico,,Antonio
2025-11-22,2488,telefono,Auriculares H7,6,"  Todo bien, entrega rápida  ",Lorca,Carmen
2025-12-21,2025,telefono,Smartphone S10,8,La entrega se retrasó,Cartagena,Miguel
2025-12-23,3699,telefono,Lavadora L2,nueve,Muy buena atención,,Laura
2025-11-30,22,telefono,Portátil X1,2,"Todo bien, entrega rápida",Murcia,Carmen
2025-12-20,4644,web,Smartphone S10,5,Amable la atención,,Antonio
2025-12-09,4228,telefono,Aspiradora V8,4,Muy útil la explicación del técnico,,Miguel
2025-12-02,1080,tienda,Portátil X1,5,"Todo bien, entrega rápida",Murcia,Laura
2025-11-19,2429,telefono,Smartphone S10,8,Buen rendimiento,Cartagena,Carmen
2025-12-27,3786,web,Portátil X1,6,Muy útil la explicación del técnico,,Miguel
2025-12-21,3815,telefono,Auriculares H7,4,Buen rendimiento,Murcia,Carmen
2025-11-17,2404,tienda,Portátil X1,3,Amable la atención,,Antonio
2025-12-19,3516,web,  Televisor Z3  ,6,Muy buena atención,,Laura
2025-11-12,3262,tienda,Portátil X1,3,Amable la atención,Lorca,Antonio
2025-12-17,4412,tienda,Auriculares H7,NA,La entrega se retrasó,Murcia,Lucia
2025-12-24,3631,tienda,Auriculares H7,9,Amable la atención,,Lucia
2025/12/40,2536,tienda,Portátil X1,ocho,Amable la atención,,Carmen
2025-12-23,2278,tienda,Portátil X1,4,El sonido se corta a veces,,Lucia
2025-12-09,1048,telefono,Portátil X1,10,Muy útil la explicación del técnico,Lorca,Lucia
2025-11-07,4685,telefono,Smartphone S10,NS/NC,Muy útil la explicación del técnico (act.),,Carmen
2025-11-27,3248,telefono,Auriculares H7,2,El sonido se corta a veces,,Carmen
2025-11-09,2335,web,Aspiradora V8,10,,,Lucia
2025-12-08,3844,tienda,Smartphone S10,10,  Buen rendimiento  ,,Laura
2025-12-14,1978,telefono,  Aspiradora V8  ,11,Muy buena atención,,Laura
2025-11-26,4564,web,Smartphone S10,1,"Todo bien, entrega rápida",,Antonio
2025-11-05,811,telefono,Auriculares H7,2,"Todo bien, entrega rápida",Murcia,Lucia
2025-11-21,4500,telefono,Portátil X1,  NS/NC  ,Muy útil la explicación del técnico,Cartagena,Carmen
2025-12-08,2480,web,Televisor Z3,6,Amable la atención,,Laura
2025-11-04,3774,web,Portátil X1,11,Buen rendimiento (act.),,Lucia
2025-12-21,4364,tienda,Lavadora L2,No contesta,,,Carmen
2025-12-09,228,telefono,Portátil X1,10,Podría ser más potente (act.),Cartagena,Antonio
2025-12-05,1369,telefono,Smartphone S10,11,Podría ser más potente,,Carmen
2025-11-01,2669,telefono,Aspiradora V8,5,Podría ser más potente,,Lucia
2025-11-13,3695,tienda,Auriculares H7,9,La entrega se retrasó,,Lucia
2025-12-12,1521,telefono,Televisor Z3,5,,Murcia,Lucia
2025-11-08,4824,web,Lavadora L2,2,Amable la atención,,Laura
2025-11-09,937,tienda,Smartphone S10,9,,Lorca,Laura
2025-12-28,1206,telefono,  Auriculares H7  ,6,,,Lucia
2025-12-02,1203,web,Smartphone S10,9,Amable la atención,,Laura
2025-11-05,3143,web,Portátil X1,10,"Todo bien, entrega rápida",,Laura
2025-12-04,3310,telefono,  Portátil X1  ,4,Buen rendimiento,,Lucia
2025-11-20,3962,web,Aspiradora V8,4,Buen rendimiento,,Laura
2025-12-09,131,web,Portátil X1,4,La entrega se retrasó,,Miguel
2025-11-10,522,telefono,Portátil X1,2,"  Todo bien, entrega rápida  ",,Antonio
2025-11-08,956,web,Auriculares H7,1,,,Miguel
2025-12-12,914,tienda,Aspiradora V8,7,Muy buena atención,Lorca,Lucia
2025-11-14,860,tienda,  Auriculares H7  ,1,,Lorca,Laura
2025-12-13,2034,web,Auriculares H7,6,,,Miguel
2025-12-10,1652,tienda,Televisor Z3,No sabe/No contesta,Amable la atención,,Antonio
2025-11-25,1316,telefono,Portátil X1,4,Muy buena atención,,Miguel
2025-12-21,2400,tienda,Lavadora L2,7,Amable la atención,,Antonio
2025-11-05,2960,tienda,Smartphone S10,6,Muy útil la explicación del técnico,Cartagena,Laura
2025-11-14,2176,telefono,  Lavadora L2  ,8,Muy buena atención,,Miguel
2025-12-26,1810,tienda,Smartphone S10,ns/nc,Muy buena atención,,Carmen
2025-11-26,2333,web,Aspiradora V8,2,La entrega se retrasó,,Miguel
2025-11-21,4325,web,Lavadora L2,5,La entrega se retrasó,,Laura
2025-11-16,3027,tienda,Portátil X1,No sabe/No contesta,"Todo bien, entrega rápida",Murcia,Lucia
2025-12-02,624,telefono,Portátil X1,5,Buen rendimiento,Murcia,Laura
2025-12-06,689,telefono,Lavadora L2,3,El sonido se corta a veces,Murcia,Miguel
2025-11-10,4081,web,Aspiradora V8,3,Podría ser más potente,,Miguel
2025-11-05,1367,tienda,Televisor Z3,6,Muy buena atención,,Lucia
2025-11-23,3198,tienda,Lavadora L2,10,Buen rendimiento,Cartagena,Antonio
2025-11-08,3044,telefono,Auriculares H7,No sabe/No contesta,Amable la atención,,Lucia
2025-11-09,3993,web,Smartphone S10,1,Muy buena atención,,Carmen
2025-12-23,4099,web,Aspiradora V8,2,,,Antonio
2025-11-23,611,tienda,Auriculares H7,5,Muy útil la explicación del técnico,,Laura
2025-00-15,2507,web,Smartphone S10,ocho,Podría ser más potente,,Lucia
2025-11-12,4580,web,  Smartphone S10  ,3,La entrega se retrasó,,Antonio
2025-12-29,3563,web,Lavadora L2,3,  Podría ser más potente  ,,Carmen
2025-12-02,463,telefono,Portátil X1,9,"Todo bien, entrega rápida",Murcia,Carmen
2025-12-05,1574,tienda,Auriculares H7,11,Amable la atención,,Miguel
2025-12-19,793,telefono,Smartphone S10,2,La entrega se retrasó,,Carmen
2025-11-01,2553,tienda,Portátil X1,1,Muy útil la explicación del técnico,,Lucia
2025-12-13,309,web,Televisor Z3,5,La entrega se retrasó,,Carmen
2025-12-19,2122,tienda,Lavadora L2,6,Amable la atención,Lorca,Miguel
2025-12-14,2412,telefono,Televisor Z3,1,  El sonido se corta a veces  ,,Miguel
2025-11-07,580,telefono,Aspiradora V8,ocho,Buen rendimiento,Murcia,Laura
2025-11-18,106,web,  Lavadora L2  ,8,La entrega se retrasó,,Carmen
2025-11-28,1706,telefono,Smartphone S10,3,Muy buena atención,,Antonio
2025-11-03,1000,tienda,Televisor Z3,3,El sonido se corta a veces,,Laura
2025-11-10,3181,web,Aspiradora V8,8,El sonido se corta a veces,,Antonio
2025-12-10,2556,telefono,Televisor Z3,10,Muy útil la explicación del técnico,,Carmen
2025-12-22,1012,tienda,Smartphone S10,8,Podría ser más potente,,Miguel
2025-12-29,229,web,Televisor Z3,10,Amable la atención (act.),,Lucia
2025-12-20,2995,tienda,Auriculares H7,8,El sonido se corta a veces,,Laura
2025-11-17,3378,web,Portátil X1,1,Muy útil la explicación del técnico,,Miguel
2025-11-10,1035,tienda,Lavadora L2,3,Amable la atención,,Lucia
2025-12-27,4934,telefono,Lavadora L2,6,  Buen rendimiento  ,,Lucia
2025-11-14,3956,tienda,Smartphone S10,ns/nc,Amable la atención,,Antonio
2025-11-26,1337,telefono,Auriculares H7,1,Buen rendimiento,Lorca,Lucia
2025-11-09,2038,web,Lavadora L2,100,Amable la atención,,Antonio
2025-12-03,4055,web,Portátil X1,5,Buen rendimiento,,Antonio
2025-12-05,2382,tienda,Smartphone S10,5,Muy útil la explicación del técnico,Cartagena,Miguel
2025-11-14,4178,tienda,Smartphone S10,10,,,Lucia
2025-11-25,2860,tienda,Aspiradora V8,1,El sonido se corta a veces,,Carmen
2025-12-10,2237,telefono,Aspiradora V8,9,Buen rendimiento,,Antonio
2025-12-16,3903,web,Televisor Z3,7,Muy útil la explicación del técnico,,Miguel
2025-12-13,2096,telefono,Auriculares H7,8,Buen rendimiento,Murcia,Miguel
2025-11-02,871,web,Auriculares H7,6,Buen rendimiento,,Miguel
2025-12-25,4057,web,Lavadora L2,2,El sonido se corta a veces,,Laura
2025-11-26,3050,tienda,Portátil X1,8,Muy útil la explicación del técnico,,Miguel
2025-13-01,4488,web,Auriculares H7,10,Muy útil la explicación del técnico (act.),,Lucia
2025-11-24,3478,web,Televisor Z3,10,Amable la atención,,Antonio
2025-12-22,3450,telefono,Aspiradora V8,2,"Todo bien, entrega rápida",Cartagena,Lucia
2025-11-10,4065,tienda,  Lavadora L2  ,9,El sonido se corta a veces,Lorca,Lucia
2025-11-15,977,tienda,Smartphone S10,3,Buen rendimiento,Lorca,Carmen
xx,2968,telefono,Televisor Z3,5,Podría ser más potente,Lorca,Antonio
2025-12-27,1708,web,Auriculares H7,6,  Muy útil la explicación del técnico  ,,Lucia
2025-11-20,3353,web,Smartphone S10,6,El sonido se corta a veces,,Antonio
2025-11-05,3888,tienda,Lavadora L2,10,"Todo bien, entrega rápida",Cartagena,Carmen
2025-11-11,1819,web,Lavadora L2,6,  Muy útil la explicación del técnico  ,,Carmen
2025-12-19,2911,tienda,Smartphone S10,8,Muy útil la explicación del técnico,,Laura
2025-11-03,1174,web,Aspiradora V8,2,,,Lucia
2025-11-26,1341,tienda,Televisor Z3,8,Amable la atención,,Carmen
2025-11-21,4482,web,  Auriculares H7  ,4,Muy buena atención,,Carmen
